match_id,player,format,year,runs,balls_faced,fours,sixes,strike_rate,dismissed
557,Virat Kohli,IPL,2009,112.0,129,12,8,86.82,1
1123,Brian Lara,T20_WC,2019,29.0,28,2,1,103.57,1
1517,Ben Stokes,ODI_WC,2014,40.0,47,5,2,85.11,1
1096,Pat Cummins,T20_WC,2023,68.0,83,9,4,81.93,1
1823,Joe Root,IPL,2010,16.0,19,2,1,84.21,1
597,Rohit Sharma,T20_WC,2010,172.0,180,24,11,95.56,1
1205,David Warner,T20_WC,2022,39.0,48,3,2,81.25,1
941,Virat Kohli,IPL,2022,19.0,13,2,1,146.15,1
835,Ben Stokes,IPL,2014,39.0,45,4,2,86.67,1
729,Chris Gayle,IPL,2015,25.0,21,1,0,119.05,1
1833,Rohit Sharma,Test,2014,4.0,3,0,0,133.33,1
156,Virat Kohli,ODI_WC,2010,55.0,42,5,3,130.95,0
1982,Brian Lara,ODI_WC,2010,29.0,24,2,1,120.83,0
860,Rohit Sharma,Test,2014,55.0,76,8,2,72.37,1
1922,AB de Villiers,ODI_WC,2010,5.0,4,0,0,125.0,1
840,MS Dhoni,Test,2020,27.0,36,3,0,75.0,1
577,Kumar Sangakkara,IPL,2009,50.0,40,3,3,125.0,1
917,Ricky Ponting,T20_WC,2021,155.0,130,13,3,119.23,0
655,Jos Buttler,ODI_WC,2014,75.0,81,6,5,92.59,1
1975,Shikhar Dhawan,T20_WC,2010,69.0,65,8,2,106.15,1
392,Shikhar Dhawan,IPL,2012,9.0,10,0,0,90.0,1
1384,Pat Cummins,IPL,2014,63.0,62,9,4,101.61,1
1366,Steve Smith,IPL,2020,6.0,7,0,0,85.71,0
1767,Jos Buttler,IPL,2009,7.0,7,0,0,100.0,1
1044,Chris Gayle,IPL,2015,4.0,4,0,0,100.0,0
333,Pat Cummins,T20_WC,2009,,62,6,5,109.68,1
192,Pat Cummins,Test,2011,4.0,4,0,0,100.0,1
1370,KL Rahul,ODI_WC,2011,5.0,5,0,0,100.0,1
295,Rohit Sharma,ODI_WC,2015,9.0,8,0,0,112.5,1
135,Brian Lara,Test,2018,29.0,25,2,0,116.0,1
1977,Shikhar Dhawan,IPL,2008,74.0,83,10,5,89.16,1
203,Brian Lara,IPL,2019,18.0,24,1,1,75.0,1
1695,AB de Villiers,IPL,2016,27.0,21,2,0,128.57,1
1698,Rohit Sharma,Test,2013,6.0,7,0,0,85.71,1
1739,Jos Buttler,IPL,2011,10.0,10,1,0,100.0,1
88,Suresh Raina,ODI_WC,2013,5.0,5,0,0,100.0,1
345,Ben Stokes,IPL,2020,18.0,24,1,0,75.0,1
563,Ricky Ponting,Test,2020,31.0,34,1,1,91.18,1
1720,Virat Kohli,IPL,2013,11.0,14,0,0,78.57,1
1889,Kumar Sangakkara,ODI_WC,2020,65.0,68,5,1,95.59,1
1821,Pat Cummins,IPL,2021,139.0,121,10,4,114.88,1
250,AB de Villiers,IPL,2016,4.0,4,0,0,100.0,1
319,Pat Cummins,T20_WC,2018,0.0,1,0,0,0.0,1
1749,Babar Azam,Test,2021,54.0,69,4,3,78.26,1
1521,David Warner,T20_WC,2019,7.0,5,1,0,140.0,1
289,MS Dhoni,Test,2011,15.0,13,0,1,115.38,1
301,Rohit Sharma,ODI_WC,2015,17.0,18,1,0,94.44,1
1030,Joe Root,ODI_WC,2008,86.0,94,6,3,91.49,1
549,Ben Stokes,IPL,2013,37.0,30,3,2,123.33,1
1717,Steve Smith,IPL,2012,1.0,1,0,0,100.0,1
258,MS Dhoni,IPL,2023,0.0,1,0,0,0.0,0
618,Joe Root,Test,2010,7.0,8,0,0,87.5,1
222,Pat Cummins,Test,2011,13.0,16,1,0,81.25,1
313,Pat Cummins,ODI_WC,2015,23.0,31,2,0,74.19,1
348,Ben Stokes,IPL,2023,63.0,57,4,2,110.53,1
864,Babar Azam,IPL,2018,13.0,16,0,0,81.25,1
629,Brian Lara,Test,2018,16.0,18,1,1,88.89,1
691,David Warner,IPL,2017,13.0,17,1,0,76.47,1
91,Shikhar Dhawan,ODI_WC,2018,0.0,1,0,0,0.0,1
1959,David Warner,IPL,2021,108.0,95,7,2,113.68,1
1686,Suresh Raina,IPL,2022,5.0,5,0,0,100.0,1
1871,Chris Gayle,ODI_WC,2009,11.0,14,0,0,78.57,0
1195,Suresh Raina,IPL,2015,4.0,5,0,0,80.0,1
294,Pat Cummins,IPL,2014,23.0,27,1,1,85.19,1
192,Steve Smith,Test,2008,94.0,91,4,4,103.3,1
1573,Shikhar Dhawan,ODI_WC,2020,3.0,3,0,0,100.0,1
1124,AB de Villiers,ODI_WC,2009,20.0,25,2,1,80.0,0
806,Chris Gayle,ODI_WC,2014,0.0,1,0,0,0.0,1
1863,Brian Lara,IPL,2018,51.0,59,6,0,86.44,0
31,AB de Villiers,IPL,2020,35.0,25,2,1,140.0,1
1836,Kane Williamson,T20_WC,2018,42.0,48,4,1,87.5,1
606,Brian Lara,IPL,2010,22.0,22,1,1,100.0,1
782,Kane Williamson,IPL,2009,83.0,113,10,6,73.45,1
1528,Kumar Sangakkara,ODI_WC,2023,18.0,20,2,0,90.0,1
1122,Sachin Tendulkar,IPL,2008,25.0,28,1,1,89.29,1
52,Shikhar Dhawan,ODI_WC,2023,41.0,57,2,1,71.93,1
475,MS Dhoni,IPL,2014,25.0,19,3,1,131.58,1
1367,Pat Cummins,IPL,2010,7.0,6,0,0,116.67,1
1987,Rohit Sharma,IPL,2013,13.0,15,1,0,86.67,1
1925,Suresh Raina,ODI_WC,2023,3.0,2,0,0,150.0,1
810,KL Rahul,IPL,2023,19.0,17,2,0,111.76,1
350,Shikhar Dhawan,T20_WC,2017,32.0,42,4,1,76.19,1
1543,Joe Root,ODI_WC,2015,4.0,4,0,0,100.0,1
1001,Babar Azam,IPL,2013,34.0,26,3,1,130.77,1
758,Steve Smith,T20_WC,2021,78.0,71,10,4,109.86,0
1042,David Warner,Test,2014,14.0,10,1,0,140.0,0
1721,Sachin Tendulkar,T20_WC,2018,8.0,8,0,0,100.0,1
230,Joe Root,IPL,2022,78.0,64,6,5,121.88,0
714,Sachin Tendulkar,T20_WC,2013,41.0,53,2,2,77.36,1
1580,Chris Gayle,T20_WC,2014,3.0,3,0,0,100.0,1
610,Pat Cummins,IPL,2012,18.0,13,1,0,138.46,1
1981,Suresh Raina,IPL,2016,39.0,35,4,2,111.43,1
1505,Virat Kohli,IPL,2010,29.0,32,2,0,90.62,1
575,Shikhar Dhawan,IPL,2013,33.0,30,4,2,110.0,1
1184,Ben Stokes,IPL,2016,29.0,30,3,0,96.67,1
863,Jos Buttler,T20_WC,2022,55.0,73,5,3,75.34,1
1436,Chris Gayle,IPL,2008,13.0,12,1,0,108.33,1
388,Pat Cummins,Test,2012,43.0,40,2,2,107.5,1
655,David Warner,T20_WC,2020,165.0,210,21,3,78.57,1
2,Shikhar Dhawan,Test,2011,17.0,15,1,0,113.33,0
892,MS Dhoni,T20_WC,2016,54.0,40,3,1,135.0,1
151,Sachin Tendulkar,IPL,2018,9.0,7,0,0,128.57,1
1979,AB de Villiers,T20_WC,2020,11.0,15,0,0,73.33,1
1559,Kumar Sangakkara,ODI_WC,2018,95.0,128,12,1,74.22,1
1763,Kumar Sangakkara,IPL,2008,0.0,1,0,0,0.0,0
1371,Sachin Tendulkar,IPL,2020,8.0,8,0,0,100.0,1
1818,Ricky Ponting,IPL,2011,23.0,18,1,0,127.78,1
753,Steve Smith,IPL,2008,17.0,19,2,0,89.47,1
1442,AB de Villiers,IPL,2010,34.0,28,2,0,121.43,0
1677,Kumar Sangakkara,IPL,2023,7.0,5,0,0,140.0,1
1192,David Warner,IPL,2011,2.0,2,0,0,100.0,1
628,KL Rahul,ODI_WC,2008,16.0,14,1,1,114.29,1
947,Shikhar Dhawan,IPL,2012,26.0,20,2,2,130.0,1
1034,Ricky Ponting,T20_WC,2013,28.0,35,1,1,80.0,1
679,Shikhar Dhawan,T20_WC,2008,32.0,39,1,2,82.05,1
1626,KL Rahul,T20_WC,2017,27.0,31,3,0,87.1,1
900,Kumar Sangakkara,IPL,2018,9.0,12,0,0,75.0,0
1362,Kane Williamson,T20_WC,2020,50.0,52,4,1,96.15,1
1891,Shikhar Dhawan,IPL,2020,3.0,2,0,0,150.0,0
111,Babar Azam,IPL,2017,7.0,5,0,0,140.0,0
180,KL Rahul,T20_WC,2021,47.0,43,2,0,109.3,0
977,MS Dhoni,IPL,2019,11.0,8,1,0,137.5,1
1720,Steve Smith,IPL,2023,23.0,24,1,0,95.83,1
1435,MS Dhoni,IPL,2020,13.0,9,1,0,144.44,1
1800,Brian Lara,IPL,2022,24.0,24,2,0,100.0,1
181,Jos Buttler,IPL,2019,14.0,11,1,0,127.27,0
367,Steve Smith,Test,2011,180.0,172,24,13,104.65,1
1549,Pat Cummins,IPL,2011,15.0,17,1,0,88.24,1
174,Ricky Ponting,T20_WC,2021,34.0,32,2,1,106.25,1
86,Jos Buttler,ODI_WC,2008,76.0,71,4,1,107.04,0
548,Shikhar Dhawan,T20_WC,2009,35.0,48,3,1,72.92,1
1707,Joe Root,Test,2018,29.0,34,4,0,85.29,1
1630,Babar Azam,Test,2017,29.0,30,1,1,96.67,0
1955,Babar Azam,ODI_WC,2012,24.0,26,3,0,92.31,1
947,AB de Villiers,Test,2009,57.0,64,6,2,89.06,1
1087,Chris Gayle,IPL,2010,1.0,1,0,0,100.0,0
1901,Steve Smith,T20_WC,2016,75.0,56,10,2,133.93,1
1604,Steve Smith,Test,2012,30.0,34,4,1,88.24,1
1677,KL Rahul,T20_WC,2008,66.0,63,9,4,104.76,1
431,Jos Buttler,Test,2012,0.0,1,0,0,0.0,1
1670,KL Rahul,IPL,2010,71.0,64,5,3,110.94,1
658,Joe Root,IPL,2008,4.0,3,0,0,133.33,0
1398,Shikhar Dhawan,Test,2010,44.0,59,4,1,74.58,0
264,Brian Lara,IPL,2018,18.0,15,1,0,120.0,1
169,AB de Villiers,ODI_WC,2013,39.0,31,4,1,125.81,1
317,Kumar Sangakkara,IPL,2017,34.0,38,4,2,89.47,1
404,Kumar Sangakkara,ODI_WC,2012,6.0,6,0,0,100.0,1
213,Chris Gayle,Test,2019,25.0,27,2,0,92.59,1
1592,Suresh Raina,IPL,2019,11.0,11,1,0,100.0,1
634,MS Dhoni,IPL,2008,28.0,28,2,0,100.0,1
1888,Kumar Sangakkara,IPL,2018,46.0,57,3,0,80.7,1
1922,KL Rahul,Test,2009,2.0,1,0,0,200.0,1
1770,Virat Kohli,ODI_WC,2012,25.0,24,2,0,104.17,0
962,Joe Root,IPL,2016,33.0,45,2,2,73.33,1
1385,Kumar Sangakkara,IPL,2018,12.0,9,0,0,133.33,1
672,Babar Azam,ODI_WC,2021,107.0,96,5,4,111.46,0
123,Pat Cummins,ODI_WC,2019,25.0,20,2,1,125.0,0
1046,Steve Smith,IPL,2019,7.0,5,0,0,140.0,1
1242,Chris Gayle,IPL,2020,3.0,2,0,0,150.0,0
553,Brian Lara,ODI_WC,2012,27.0,19,3,0,142.11,0
877,Steve Smith,T20_WC,2012,16.0,12,1,0,133.33,0
394,Suresh Raina,Test,2008,7.0,6,0,0,116.67,1
1959,Suresh Raina,T20_WC,2012,1.0,1,0,0,100.0,1
557,Ricky Ponting,ODI_WC,2015,29.0,35,2,1,82.86,1
261,Kumar Sangakkara,T20_WC,2016,31.0,38,2,0,81.58,1
524,Kumar Sangakkara,Test,2017,5.0,4,0,0,125.0,0
1769,Ben Stokes,IPL,2010,32.0,44,2,2,72.73,1
233,Jos Buttler,IPL,2011,106.0,124,14,6,85.48,1
288,Rohit Sharma,IPL,2014,134.0,163,17,5,82.21,1
1522,Sachin Tendulkar,Test,2014,76.0,63,6,1,120.63,1
376,MS Dhoni,T20_WC,2008,57.0,73,3,3,78.08,1
936,Steve Smith,IPL,2018,8.0,10,0,0,80.0,1
1810,KL Rahul,T20_WC,2013,5.0,4,0,0,125.0,1
714,Kumar Sangakkara,IPL,2020,20.0,23,2,1,86.96,1
832,Ricky Ponting,IPL,2019,33.0,40,2,1,82.5,1
87,Ben Stokes,IPL,2021,66.0,60,3,4,110.0,1
897,KL Rahul,T20_WC,2023,9.0,9,0,0,100.0,1
1909,Ricky Ponting,ODI_WC,2016,22.0,16,1,1,137.5,0
693,Ricky Ponting,ODI_WC,2012,36.0,29,2,1,124.14,1
170,David Warner,Test,2015,20.0,14,1,1,142.86,0
1253,Ricky Ponting,IPL,2018,21.0,22,2,1,95.45,1
1618,Babar Azam,ODI_WC,2023,8.0,9,0,0,88.89,1
1886,Chris Gayle,IPL,2017,151.0,202,14,9,74.75,1
1235,Ben Stokes,IPL,2018,22.0,23,1,0,95.65,1
493,Chris Gayle,IPL,2016,26.0,22,2,1,118.18,1
1702,Suresh Raina,IPL,2017,8.0,5,0,0,160.0,1
1937,Joe Root,IPL,2017,25.0,32,1,1,78.12,0
1982,Pat Cummins,IPL,2020,10.0,10,0,0,100.0,0
1564,Kumar Sangakkara,T20_WC,2010,7.0,8,0,0,87.5,1
22,Ricky Ponting,IPL,2008,11.0,7,0,0,157.14,1
1326,Sachin Tendulkar,T20_WC,2021,0.0,1,0,0,0.0,0
1830,Brian Lara,IPL,2021,29.0,26,2,1,111.54,1
32,AB de Villiers,IPL,2009,,12,2,0,141.67,1
1335,Kumar Sangakkara,IPL,2012,80.0,99,8,1,80.81,1
345,Pat Cummins,IPL,2023,1.0,1,0,0,100.0,1
1904,Sachin Tendulkar,IPL,2021,1.0,1,0,0,100.0,0
1161,Joe Root,T20_WC,2017,75.0,94,5,4,79.79,1
484,David Warner,ODI_WC,2014,4.0,4,0,0,100.0,1
1970,Kane Williamson,IPL,2023,0.0,1,0,0,0.0,0
1536,Babar Azam,IPL,2018,6.0,8,0,0,75.0,1
1829,Virat Kohli,ODI_WC,2013,60.0,52,3,4,115.38,1
577,Suresh Raina,IPL,2011,56.0,71,6,2,78.87,1
1885,MS Dhoni,IPL,2022,14.0,17,1,1,82.35,1
1615,David Warner,T20_WC,2016,38.0,30,4,1,126.67,1
1452,Kumar Sangakkara,T20_WC,2022,24.0,24,3,1,100.0,1
1006,Kane Williamson,T20_WC,2019,82.0,59,8,5,138.98,1
316,David Warner,ODI_WC,2018,2.0,1,0,0,200.0,1
767,Brian Lara,IPL,2023,58.0,70,4,3,82.86,1
925,Virat Kohli,IPL,2011,6.0,5,0,0,120.0,1
1877,Jos Buttler,IPL,2010,17.0,13,1,1,130.77,1
1087,Joe Root,ODI_WC,2018,7.0,7,0,0,100.0,1
588,Sachin Tendulkar,Test,2012,42.0,45,3,0,93.33,1
282,Chris Gayle,IPL,2022,39.0,45,2,0,86.67,1
1837,Kumar Sangakkara,IPL,2011,27.0,33,2,0,81.82,1
1887,Sachin Tendulkar,IPL,2009,41.0,48,3,2,85.42,1
35,Joe Root,IPL,2010,35.0,45,4,1,77.78,1
1614,AB de Villiers,IPL,2014,52.0,44,5,2,118.18,1
375,Pat Cummins,T20_WC,2019,9.0,9,0,0,100.0,1
1287,Rohit Sharma,Test,2009,19.0,18,1,0,105.56,0
1987,Steve Smith,IPL,2008,5.0,6,0,0,83.33,0
53,Steve Smith,IPL,2009,19.0,19,1,0,100.0,1
809,Steve Smith,IPL,2019,42.0,57,6,3,73.68,0
516,Suresh Raina,IPL,2015,41.0,50,4,2,82.0,1
514,Ben Stokes,IPL,2015,43.0,51,2,1,84.31,1
291,David Warner,ODI_WC,2019,12.0,12,1,0,100.0,1
929,Pat Cummins,IPL,2017,37.0,37,1,1,100.0,1
485,Kumar Sangakkara,Test,2009,16.0,17,1,0,94.12,1
1897,Joe Root,T20_WC,2013,101.0,91,8,8,110.99,1
1458,Virat Kohli,T20_WC,2018,14.0,18,1,0,77.78,1
653,Suresh Raina,IPL,2019,32.0,40,2,1,80.0,1
1139,Ben Stokes,ODI_WC,2018,48.0,60,5,2,80.0,1
1139,Brian Lara,T20_WC,2018,82.0,82,11,1,100.0,0
775,Jos Buttler,IPL,2014,20.0,14,2,0,142.86,1
124,Suresh Raina,IPL,2008,15.0,17,1,0,88.24,0
1786,Jos Buttler,Test,2014,19.0,18,1,0,105.56,1
1319,Sachin Tendulkar,IPL,2019,13.0,17,0,0,76.47,1
1903,Babar Azam,IPL,2018,37.0,46,4,2,80.43,1
1627,KL Rahul,IPL,2015,94.0,75,10,5,125.33,1
1585,MS Dhoni,IPL,2016,4.0,4,0,0,100.0,1
1411,Kane Williamson,IPL,2021,28.0,33,1,1,84.85,1
273,Shikhar Dhawan,IPL,2015,79.0,86,5,4,91.86,1
665,MS Dhoni,ODI_WC,2010,3.0,3,0,0,100.0,0
1406,Steve Smith,IPL,2015,23.0,19,2,1,121.05,1
1246,Sachin Tendulkar,ODI_WC,2010,70.0,60,10,1,116.67,0
1166,Steve Smith,ODI_WC,2013,80.0,99,11,1,80.81,1
1245,Steve Smith,IPL,2011,25.0,17,3,1,147.06,1
1797,Sachin Tendulkar,T20_WC,2014,0.0,1,0,0,0.0,0
199,Shikhar Dhawan,ODI_WC,2015,3.0,3,0,0,100.0,1
83,Virat Kohli,T20_WC,2017,,40,2,1,75.0,1
929,Chris Gayle,T20_WC,2013,4.0,5,0,0,80.0,1
1237,KL Rahul,ODI_WC,2017,5.0,5,0,0,100.0,1
1527,Virat Kohli,IPL,2011,51.0,50,6,4,102.0,1
1331,Suresh Raina,ODI_WC,2015,48.0,49,7,2,97.96,1
1749,Kumar Sangakkara,IPL,2014,64.0,53,8,4,120.75,0
378,MS Dhoni,T20_WC,2017,3.0,2,0,0,150.0,1
1297,Jos Buttler,IPL,2022,7.0,7,0,0,100.0,1
1662,Ben Stokes,ODI_WC,2015,62.0,78,4,3,79.49,1
983,Steve Smith,T20_WC,2020,44.0,38,4,1,115.79,1
1085,Pat Cummins,T20_WC,2017,57.0,56,8,2,101.79,0
347,MS Dhoni,ODI_WC,2014,160.0,174,22,9,91.95,1
31,Shikhar Dhawan,Test,2021,69.0,92,4,5,75.0,0
1551,Jos Buttler,ODI_WC,2010,25.0,19,1,1,131.58,1
1384,Shikhar Dhawan,IPL,2010,13.0,11,1,1,118.18,1
552,Ricky Ponting,Test,2016,29.0,38,2,1,76.32,1
1345,David Warner,T20_WC,2023,35.0,25,2,0,140.0,1
276,Ben Stokes,T20_WC,2021,14.0,16,1,0,87.5,1
745,Chris Gayle,Test,2023,51.0,58,7,3,87.93,1
418,Pat Cummins,IPL,2014,3.0,2,0,0,150.0,1
833,Rohit Sharma,IPL,2019,52.0,53,5,3,98.11,1
1824,Ben Stokes,T20_WC,2008,1.0,1,0,0,100.0,1
1264,Ben Stokes,ODI_WC,2023,24.0,19,1,1,126.32,0
1174,AB de Villiers,IPL,2010,69.0,59,8,2,116.95,1
1086,Pat Cummins,T20_WC,2018,3.0,3,0,0,100.0,0
733,Chris Gayle,T20_WC,2008,25.0,24,1,0,104.17,1
429,Steve Smith,T20_WC,2013,6.0,6,0,0,100.0,1
251,AB de Villiers,ODI_WC,2020,78.0,104,6,5,75.0,1
11,KL Rahul,IPL,2009,62.0,83,8,4,74.7,1
417,MS Dhoni,ODI_WC,2014,95.0,81,14,2,117.28,1
550,Chris Gayle,ODI_WC,2015,72.0,65,8,3,110.77,1
577,Pat Cummins,IPL,2022,46.0,37,5,1,124.32,1
1215,Ricky Ponting,IPL,2020,7.0,9,0,0,77.78,1
550,Joe Root,IPL,2020,12.0,11,1,0,109.09,1
767,Brian Lara,ODI_WC,2023,24.0,24,2,0,100.0,1
457,Brian Lara,IPL,2020,31.0,39,3,2,79.49,1
1293,Jos Buttler,IPL,2022,53.0,56,3,4,94.64,0
944,Virat Kohli,IPL,2023,9.0,7,1,0,128.57,1
1525,KL Rahul,T20_WC,2013,4.0,4,0,0,100.0,1
244,Kumar Sangakkara,ODI_WC,2012,23.0,26,1,0,88.46,1
280,Ricky Ponting,ODI_WC,2017,6.0,7,0,0,85.71,0
804,Steve Smith,IPL,2011,41.0,47,2,3,87.23,1
1172,David Warner,ODI_WC,2016,30.0,23,3,1,130.43,1
1579,Ricky Ponting,ODI_WC,2015,47.0,42,5,1,111.9,1
1133,Ricky Ponting,IPL,2012,2.0,2,0,0,100.0,1
1465,Steve Smith,IPL,2020,117.0,153,17,8,76.47,1
449,MS Dhoni,Test,2008,,1,0,0,0.0,1
956,Sachin Tendulkar,ODI_WC,2015,13.0,9,0,0,144.44,1
99,Babar Azam,T20_WC,2015,39.0,44,4,2,88.64,1
1579,MS Dhoni,IPL,2014,1.0,1,0,0,100.0,1
852,David Warner,ODI_WC,2014,3.0,2,0,0,150.0,1
1128,Pat Cummins,T20_WC,2023,2.0,2,0,0,100.0,1
1217,Babar Azam,ODI_WC,2015,30.0,41,1,0,73.17,1
627,Virat Kohli,Test,2008,79.0,90,9,2,87.78,1
46,Babar Azam,Test,2022,28.0,28,3,1,100.0,1
574,Shikhar Dhawan,Test,2022,32.0,40,2,2,80.0,1
626,AB de Villiers,IPL,2019,14.0,11,0,0,127.27,1
1222,Brian Lara,Test,2010,0.0,1,0,0,0.0,1
764,Chris Gayle,IPL,2011,0.0,1,0,0,0.0,1
105,Kumar Sangakkara,Test,2018,76.0,80,3,4,95.0,1
1946,Kumar Sangakkara,IPL,2013,3.0,4,0,0,75.0,1
29,David Warner,T20_WC,2017,200.0,180,15,5,111.11,1
169,Ricky Ponting,IPL,2022,6.0,4,0,0,150.0,1
1551,Virat Kohli,ODI_WC,2019,39.0,52,4,0,75.0,1
634,Suresh Raina,IPL,2017,104.0,88,15,1,118.18,1
869,Brian Lara,IPL,2016,15.0,14,2,0,107.14,0
1555,Rohit Sharma,ODI_WC,2011,46.0,49,3,2,93.88,1
888,Ben Stokes,ODI_WC,2013,15.0,20,1,0,75.0,1
457,Rohit Sharma,IPL,2016,12.0,12,1,0,100.0,1
1513,Shikhar Dhawan,IPL,2021,7.0,7,0,0,100.0,1
443,Shikhar Dhawan,IPL,2021,60.0,66,8,3,90.91,1
1361,Kane Williamson,ODI_WC,2020,10.0,13,1,0,76.92,1
1632,Shikhar Dhawan,Test,2016,11.0,13,0,0,84.62,1
796,KL Rahul,ODI_WC,2022,200.0,163,11,10,122.7,1
399,Rohit Sharma,IPL,2013,13.0,16,1,0,81.25,1
186,Virat Kohli,IPL,2012,19.0,24,1,1,79.17,1
1589,AB de Villiers,Test,2010,161.0,190,24,6,84.74,0
298,Babar Azam,IPL,2012,16.0,18,1,0,88.89,1
1948,Steve Smith,T20_WC,2022,15.0,15,2,1,100.0,1
841,Jos Buttler,IPL,2010,61.0,70,7,2,87.14,1
1627,Pat Cummins,ODI_WC,2012,13.0,15,1,0,86.67,1
531,Sachin Tendulkar,Test,2020,9.0,7,0,0,128.57,1
1479,Virat Kohli,IPL,2017,19.0,16,1,0,118.75,1
1497,Chris Gayle,ODI_WC,2017,42.0,35,4,0,120.0,1
1101,Suresh Raina,T20_WC,2022,1.0,1,0,0,100.0,0
642,David Warner,IPL,2008,16.0,18,2,0,88.89,0
658,Kumar Sangakkara,IPL,2013,14.0,14,0,0,100.0,1
245,Ricky Ponting,T20_WC,2014,9.0,11,0,0,81.82,1
1448,Steve Smith,IPL,2009,37.0,44,2,2,84.09,1
1018,Kane Williamson,ODI_WC,2010,11.0,14,0,0,78.57,1
1717,Rohit Sharma,IPL,2017,32.0,24,4,0,133.33,1
136,Joe Root,IPL,2016,24.0,25,1,0,96.0,1
1748,Steve Smith,IPL,2015,8.0,9,0,0,88.89,1
1161,Pat Cummins,IPL,2011,10.0,8,0,0,125.0,1
205,Brian Lara,T20_WC,2018,6.0,5,0,0,120.0,1
884,Ben Stokes,IPL,2019,2.0,1,0,0,200.0,1
1685,Babar Azam,ODI_WC,2015,33.0,41,3,2,80.49,1
1884,Shikhar Dhawan,Test,2018,39.0,40,3,1,97.5,1
556,Sachin Tendulkar,ODI_WC,2015,6.0,6,0,0,100.0,1
60,Steve Smith,IPL,2021,33.0,33,2,1,100.0,1
1863,Rohit Sharma,Test,2013,140.0,120,16,1,116.67,1
249,Kumar Sangakkara,IPL,2021,2.0,2,0,0,100.0,1
1439,KL Rahul,T20_WC,2008,23.0,21,2,0,109.52,1
885,Joe Root,IPL,2009,46.0,50,4,2,92.0,1
638,Shikhar Dhawan,IPL,2011,1.0,1,0,0,100.0,1
983,MS Dhoni,Test,2011,52.0,52,6,0,100.0,0
397,Sachin Tendulkar,IPL,2009,136.0,181,11,3,75.14,1
45,Ricky Ponting,T20_WC,2016,3.0,4,0,0,75.0,1
2,Ben Stokes,IPL,2009,60.0,57,5,0,105.26,1
1186,Jos Buttler,ODI_WC,2020,16.0,12,2,0,133.33,0
1221,Babar Azam,ODI_WC,2020,5.0,4,0,0,125.0,1
706,Jos Buttler,IPL,2013,23.0,21,3,1,109.52,1
1854,Pat Cummins,ODI_WC,2012,2.0,2,0,0,100.0,1
559,AB de Villiers,ODI_WC,2011,25.0,26,2,1,96.15,1
226,Ben Stokes,T20_WC,2013,0.0,1,0,0,0.0,1
1026,Jos Buttler,T20_WC,2011,45.0,53,3,1,84.91,1
1236,Kumar Sangakkara,T20_WC,2016,23.0,20,1,1,115.0,1
1992,Shikhar Dhawan,IPL,2018,21.0,26,1,0,80.77,1
1751,Virat Kohli,ODI_WC,2017,7.0,9,0,0,77.78,1
1317,KL Rahul,T20_WC,2022,15.0,16,1,0,93.75,1
1104,Suresh Raina,IPL,2014,7.0,9,0,0,77.78,1
119,Virat Kohli,Test,2022,46.0,57,2,1,80.7,0
598,Virat Kohli,IPL,2010,7.0,7,0,0,100.0,1
1855,Brian Lara,IPL,2019,33.0,44,2,2,75.0,0
568,Steve Smith,IPL,2017,11.0,12,0,0,91.67,1
942,Jos Buttler,IPL,2011,37.0,39,2,1,94.87,1
575,Brian Lara,IPL,2008,27.0,25,2,1,108.0,1
8,Virat Kohli,Test,2013,19.0,25,1,0,76.0,1
1719,Babar Azam,IPL,2009,39.0,30,2,2,130.0,1
1909,David Warner,ODI_WC,2011,18.0,18,1,1,100.0,1
235,Ricky Ponting,IPL,2020,60.0,64,4,2,93.75,1
427,AB de Villiers,T20_WC,2022,45.0,48,4,2,93.75,1
602,Ricky Ponting,Test,2012,27.0,31,2,2,87.1,0
1640,Jos Buttler,IPL,2023,73.0,76,9,3,96.05,0
279,Brian Lara,ODI_WC,2019,61.0,53,7,1,115.09,1
912,Suresh Raina,Test,2015,26.0,33,3,1,78.79,1
853,Ben Stokes,T20_WC,2010,2.0,2,0,0,100.0,1
1786,Pat Cummins,IPL,2013,29.0,37,3,0,78.38,1
640,AB de Villiers,ODI_WC,2008,15.0,13,2,1,115.38,1
360,Pat Cummins,ODI_WC,2016,27.0,30,2,0,90.0,1
1204,Brian Lara,IPL,2022,36.0,43,3,2,83.72,1
605,KL Rahul,T20_WC,2019,36.0,34,3,1,105.88,0
1718,Ricky Ponting,IPL,2008,39.0,49,4,2,79.59,1
212,KL Rahul,IPL,2009,39.0,27,2,1,144.44,1
716,KL Rahul,Test,2008,4.0,4,0,0,100.0,1
549,MS Dhoni,IPL,2015,7.0,7,1,0,100.0,1
218,Kumar Sangakkara,IPL,2020,34.0,36,1,0,94.44,1
1475,Chris Gayle,T20_WC,2011,18.0,20,2,0,90.0,1
146,Suresh Raina,IPL,2009,50.0,40,3,1,125.0,1
1083,Jos Buttler,IPL,2014,4.0,4,0,0,100.0,1
641,Chris Gayle,T20_WC,2015,7.0,6,0,0,116.67,0
1427,Shikhar Dhawan,IPL,2023,28.0,28,1,1,100.0,1
1677,Kane Williamson,IPL,2016,24.0,22,2,1,109.09,0
1515,Shikhar Dhawan,IPL,2022,10.0,10,0,0,100.0,1
1057,Brian Lara,T20_WC,2023,18.0,20,1,1,90.0,0
990,Rohit Sharma,ODI_WC,2012,1.0,1,0,0,100.0,1
