match_id,format,year,team1,team2,winner,venue,toss_winner,toss_decision,toss_won_match,match_type
248,Test,2020,New Zealand,Afghanistan,Afghanistan,MA Chidambaram Stadium,New Zealand,field,0,league
249,Test,2014,West Indies,Afghanistan,West Indies,Lords,West Indies,field,1,knockout
250,Test,2012,Sri Lanka,India,India,SCG,India,field,1,league
251,IPL,2012,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,MCG,Punjab Kings,field,0,knockout
252,IPL,2021,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,SCG,Royal Challengers Bangalore,bat,0,league
253,Test,2020,South Africa,Pakistan,South Africa,MCG,South Africa,bat,1,knockout
254,IPL,2009,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,SCG,Sunrisers Hyderabad,field,1,knockout
255,IPL,2011,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Wankhede Stadium,Kolkata Knight Riders,field,0,league
256,T20_WC,2019,Pakistan,New Zealand,New Zealand,Newlands,New Zealand,field,1,league
257,Test,2013,India,Sri Lanka,Sri Lanka,Narendra Modi Stadium,Sri Lanka,field,1,knockout
258,ODI_WC,2017,South Africa,Sri Lanka,South Africa,Wankhede Stadium,South Africa,bat,1,league
259,T20_WC,2022,England,New Zealand,New Zealand,M. Chinnaswamy Stadium,England,bat,0,knockout
260,IPL,2018,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,1,league
261,T20_WC,2014,India,New Zealand,New Zealand,MA Chidambaram Stadium,India,bat,0,league
262,Test,2023,Sri Lanka,Bangladesh,Bangladesh,M. Chinnaswamy Stadium,Bangladesh,bat,1,knockout
263,IPL,2018,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,Dubai International,Rajasthan Royals,field,0,league
264,T20_WC,2012,New Zealand,Bangladesh,Bangladesh,MA Chidambaram Stadium,Bangladesh,field,1,knockout
265,Test,2016,England,New Zealand,England,Feroz Shah Kotla,England,field,1,knockout
266,ODI_WC,2010,Pakistan,Afghanistan,Pakistan,SCG,Afghanistan,bat,0,league
267,ODI_WC,2008,Afghanistan,Australia,Afghanistan,MA Chidambaram Stadium,Afghanistan,field,1,league
268,ODI_WC,2011,India,South Africa,South Africa,Eden Gardens,India,bat,0,league
269,IPL,2016,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Dubai International,Chennai Super Kings,bat,1,league
270,IPL,2011,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Gaddafi Stadium,Punjab Kings,bat,1,league
271,ODI_WC,2009,Bangladesh,Afghanistan,Afghanistan,Dubai International,Afghanistan,field,1,league
272,ODI_WC,2017,Australia,South Africa,South Africa,MCG,Australia,bat,0,league
273,Test,2021,India,Pakistan,India,SuperSport Park,Pakistan,field,0,league
274,Test,2021,West Indies,Bangladesh,West Indies,MCG,Bangladesh,field,0,league
275,T20_WC,2012,Australia,England,Australia,M. Chinnaswamy Stadium,England,field,0,league
276,T20_WC,2010,Afghanistan,New Zealand,Afghanistan,Eden Gardens,New Zealand,bat,0,league
277,ODI_WC,2020,Pakistan,Bangladesh,Pakistan,,Bangladesh,bat,0,league
278,T20_WC,2019,Sri Lanka,England,Sri Lanka,Newlands,Sri Lanka,bat,1,league
279,ODI_WC,2020,South Africa,Bangladesh,Bangladesh,Headingley,South Africa,field,0,league
280,ODI_WC,2016,Sri Lanka,New Zealand,Sri Lanka,MCG,New Zealand,field,0,league
281,Test,2011,England,Australia,England,SuperSport Park,England,bat,1,league
282,IPL,2013,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,SuperSport Park,Rajasthan Royals,bat,0,league
283,IPL,2009,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,field,1,league
284,IPL,2013,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Dubai International,Chennai Super Kings,field,0,league
285,T20_WC,2010,Sri Lanka,Bangladesh,Bangladesh,MA Chidambaram Stadium,Sri Lanka,field,0,league
286,IPL,2019,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Narendra Modi Stadium,Sunrisers Hyderabad,bat,0,league
287,T20_WC,2019,Sri Lanka,India,India,MCG,India,bat,1,league
288,T20_WC,2016,Australia,New Zealand,New Zealand,Narendra Modi Stadium,Australia,bat,0,league
289,IPL,2018,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Gaddafi Stadium,Kolkata Knight Riders,field,0,knockout
290,T20_WC,2009,South Africa,India,India,Feroz Shah Kotla,India,field,1,knockout
291,IPL,2022,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,MCG,Royal Challengers Bangalore,field,1,league
292,IPL,2019,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Lords,Kolkata Knight Riders,field,0,league
293,ODI_WC,2019,India,Bangladesh,Bangladesh,Lords,India,bat,0,league
294,IPL,2016,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,Eden Gardens,Royal Challengers Bangalore,field,0,knockout
295,IPL,2012,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Gaddafi Stadium,Royal Challengers Bangalore,field,1,league
296,T20_WC,2015,England,Pakistan,England,Newlands,Pakistan,field,0,league
297,ODI_WC,2009,India,West Indies,India,Wankhede Stadium,India,bat,1,league
298,IPL,2013,Mumbai Indians,Punjab Kings,Mumbai Indians,SCG,Punjab Kings,field,0,league
299,T20_WC,2010,India,Australia,India,M. Chinnaswamy Stadium,Australia,field,0,league
300,IPL,2019,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,MCG,Royal Challengers Bangalore,field,0,league
301,IPL,2019,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Headingley,Sunrisers Hyderabad,bat,0,knockout
302,T20_WC,2021,India,South Africa,South Africa,SuperSport Park,South Africa,field,1,league
303,T20_WC,2017,England,India,England,SuperSport Park,India,field,0,league
304,T20_WC,2023,Pakistan,India,India,M. Chinnaswamy Stadium,India,field,1,league
305,ODI_WC,2012,Pakistan,Bangladesh,Pakistan,Dubai International,Pakistan,field,1,knockout
306,Test,2019,Afghanistan,Bangladesh,Afghanistan,MCG,Bangladesh,bat,0,league
307,T20_WC,2015,Afghanistan,West Indies,West Indies,Newlands,West Indies,bat,1,league
308,IPL,2017,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Mumbai Indians,field,0,league
309,ODI_WC,2021,Afghanistan,New Zealand,New Zealand,SCG,Afghanistan,bat,0,league
310,IPL,2008,Punjab Kings,Kolkata Knight Riders,Punjab Kings,MA Chidambaram Stadium,Punjab Kings,field,1,knockout
311,IPL,2012,Rajasthan Royals,Punjab Kings,Punjab Kings,Newlands,Rajasthan Royals,bat,0,league
312,IPL,2010,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,field,1,league
313,IPL,2011,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Gaddafi Stadium,Mumbai Indians,bat,0,league
314,Test,2009,Australia,West Indies,Australia,SCG,West Indies,field,0,league
315,ODI_WC,2016,India,New Zealand,India,Feroz Shah Kotla,New Zealand,field,0,league
316,ODI_WC,2010,Sri Lanka,Bangladesh,Bangladesh,MCG,Sri Lanka,bat,0,league
317,IPL,2022,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Dubai International,Chennai Super Kings,field,0,league
318,IPL,2009,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Headingley,Sunrisers Hyderabad,field,1,knockout
319,IPL,2017,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,MCG,Chennai Super Kings,field,1,league
320,IPL,2018,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Narendra Modi Stadium,Royal Challengers Bangalore,field,1,knockout
321,T20_WC,2016,Sri Lanka,England,Sri Lanka,Wankhede Stadium,Sri Lanka,field,1,knockout
322,ODI_WC,2014,Pakistan,New Zealand,Pakistan,Dubai International,New Zealand,field,0,league
323,ODI_WC,2023,New Zealand,Afghanistan,Afghanistan,Dubai International,New Zealand,field,0,league
324,IPL,2023,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,field,1,league
325,Test,2013,India,West Indies,India,Headingley,India,bat,1,knockout
326,ODI_WC,2008,Sri Lanka,Australia,Australia,Gaddafi Stadium,Australia,bat,1,league
327,T20_WC,2012,New Zealand,Bangladesh,New Zealand,Lords,New Zealand,bat,1,league
328,T20_WC,2019,West Indies,South Africa,West Indies,Dubai International,West Indies,bat,1,knockout
329,IPL,2018,Punjab Kings,Rajasthan Royals,Punjab Kings,Eden Gardens,Rajasthan Royals,bat,0,league
330,IPL,2021,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,MCG,Royal Challengers Bangalore,bat,1,league
331,IPL,2022,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,M. Chinnaswamy Stadium,Chennai Super Kings,field,1,knockout
332,ODI_WC,2018,Bangladesh,Australia,Bangladesh,Eden Gardens,Bangladesh,bat,1,league
333,IPL,2010,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,Lords,Mumbai Indians,field,0,league
334,IPL,2008,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,SCG,Punjab Kings,bat,0,league
335,IPL,2011,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,Gaddafi Stadium,Rajasthan Royals,bat,1,knockout
336,IPL,2020,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Wankhede Stadium,Punjab Kings,field,0,league
337,Test,2023,England,Afghanistan,Afghanistan,Lords,England,bat,0,league
338,ODI_WC,2009,England,India,England,Newlands,England,bat,1,league
339,T20_WC,2009,India,Bangladesh,India,Lords,Bangladesh,bat,0,knockout
340,IPL,2010,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,Chennai Super Kings,field,0,league
341,T20_WC,2015,South Africa,Sri Lanka,South Africa,SCG,South Africa,bat,1,league
342,T20_WC,2015,Sri Lanka,Afghanistan,Sri Lanka,SuperSport Park,Sri Lanka,bat,1,knockout
343,IPL,2019,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,SCG,Delhi Capitals,field,0,league
344,IPL,2022,Rajasthan Royals,Punjab Kings,Rajasthan Royals,M. Chinnaswamy Stadium,Punjab Kings,field,0,league
345,IPL,2014,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,Gaddafi Stadium,Kolkata Knight Riders,field,1,knockout
346,T20_WC,2013,Sri Lanka,Bangladesh,Sri Lanka,MA Chidambaram Stadium,Bangladesh,field,0,league
347,T20_WC,2016,Bangladesh,South Africa,Bangladesh,M. Chinnaswamy Stadium,Bangladesh,bat,1,league
348,IPL,2011,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Lords,Mumbai Indians,bat,1,knockout
349,IPL,2019,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,MCG,Chennai Super Kings,bat,1,league
350,T20_WC,2008,Pakistan,Sri Lanka,Pakistan,Headingley,Pakistan,bat,1,league
351,T20_WC,2015,Pakistan,Sri Lanka,Pakistan,Wankhede Stadium,Pakistan,field,1,knockout
352,Test,2014,South Africa,Pakistan,South Africa,Newlands,South Africa,bat,1,league
353,ODI_WC,2014,South Africa,India,South Africa,Lords,South Africa,bat,1,league
354,IPL,2023,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,SuperSport Park,Kolkata Knight Riders,bat,0,league
355,IPL,2022,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Dubai International,Mumbai Indians,field,0,league
356,T20_WC,2010,Sri Lanka,West Indies,Sri Lanka,Wankhede Stadium,West Indies,field,0,league
357,IPL,2011,Rajasthan Royals,Punjab Kings,Rajasthan Royals,MCG,Rajasthan Royals,bat,1,league
358,T20_WC,2017,West Indies,India,West Indies,SCG,India,field,0,league
359,Test,2016,South Africa,Afghanistan,South Africa,Wankhede Stadium,Afghanistan,field,0,league
360,T20_WC,2022,Pakistan,Afghanistan,Afghanistan,Headingley,Pakistan,field,0,league
361,IPL,2013,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Royal Challengers Bangalore,bat,1,league
362,T20_WC,2022,Bangladesh,England,Bangladesh,MCG,Bangladesh,bat,1,league
363,T20_WC,2022,Australia,Afghanistan,Australia,Headingley,Afghanistan,field,0,league
364,T20_WC,2012,New Zealand,Afghanistan,New Zealand,Narendra Modi Stadium,New Zealand,field,1,knockout
365,Test,2010,New Zealand,Pakistan,Pakistan,Gaddafi Stadium,New Zealand,field,0,league
366,IPL,2016,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Feroz Shah Kotla,Kolkata Knight Riders,bat,0,league
367,Test,2012,New Zealand,Afghanistan,Afghanistan,SuperSport Park,Afghanistan,bat,1,league
368,Test,2012,England,South Africa,England,Eden Gardens,England,field,1,league
369,IPL,2021,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Narendra Modi Stadium,Royal Challengers Bangalore,bat,0,knockout
370,IPL,2011,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,Mumbai Indians,bat,1,league
371,IPL,2021,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Newlands,Kolkata Knight Riders,field,1,league
372,IPL,2011,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Kolkata Knight Riders,bat,0,league
373,IPL,2019,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Lords,Sunrisers Hyderabad,field,0,knockout
374,ODI_WC,2008,New Zealand,Bangladesh,New Zealand,M. Chinnaswamy Stadium,Bangladesh,field,0,league
375,IPL,2014,Delhi Capitals,Punjab Kings,Delhi Capitals,Lords,Punjab Kings,bat,0,league
376,IPL,2016,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,Feroz Shah Kotla,Punjab Kings,bat,1,knockout
377,ODI_WC,2010,Pakistan,West Indies,Pakistan,Feroz Shah Kotla,Pakistan,bat,1,league
378,IPL,2019,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,SCG,Punjab Kings,field,0,league
379,ODI_WC,2020,Sri Lanka,Bangladesh,Bangladesh,MCG,Sri Lanka,field,0,league
380,IPL,2022,Delhi Capitals,Punjab Kings,Delhi Capitals,Wankhede Stadium,Delhi Capitals,field,1,league
381,IPL,2009,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Eden Gardens,Chennai Super Kings,field,0,league
382,ODI_WC,2010,India,England,England,Gaddafi Stadium,England,field,1,league
383,T20_WC,2008,India,Pakistan,India,Lords,Pakistan,bat,0,knockout
384,Test,2013,Australia,India,India,Feroz Shah Kotla,Australia,field,0,knockout
385,ODI_WC,2018,India,England,India,MA Chidambaram Stadium,India,field,1,knockout
386,ODI_WC,2018,South Africa,Bangladesh,Bangladesh,Narendra Modi Stadium,Bangladesh,field,1,knockout
387,IPL,2014,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Newlands,Sunrisers Hyderabad,bat,1,league
388,IPL,2018,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,bat,1,league
389,ODI_WC,2018,Pakistan,New Zealand,Pakistan,MA Chidambaram Stadium,New Zealand,bat,0,knockout
390,ODI_WC,2009,India,Bangladesh,India,SCG,Bangladesh,bat,0,knockout
391,Test,2015,Australia,Afghanistan,Australia,SCG,Afghanistan,bat,0,league
392,IPL,2021,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Feroz Shah Kotla,Punjab Kings,bat,0,knockout
393,IPL,2013,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,SCG,Rajasthan Royals,field,1,league
394,ODI_WC,2021,Australia,India,India,M. Chinnaswamy Stadium,India,bat,1,knockout
395,IPL,2011,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,M. Chinnaswamy Stadium,Delhi Capitals,bat,0,league
396,Test,2012,New Zealand,India,India,Wankhede Stadium,New Zealand,field,0,league
397,Test,2015,Sri Lanka,Pakistan,Pakistan,Headingley,Pakistan,field,1,league
398,IPL,2021,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Eden Gardens,Rajasthan Royals,field,0,league
399,ODI_WC,2010,Bangladesh,Afghanistan,Afghanistan,Headingley,Bangladesh,field,0,league
400,ODI_WC,2010,England,Bangladesh,England,Eden Gardens,Bangladesh,field,0,knockout
401,IPL,2021,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Eden Gardens,Rajasthan Royals,field,1,league
402,Test,2022,South Africa,Afghanistan,South Africa,Eden Gardens,South Africa,bat,1,league
403,T20_WC,2021,England,Australia,England,MA Chidambaram Stadium,England,field,1,league
404,ODI_WC,2018,Australia,Sri Lanka,Australia,Lords,Sri Lanka,field,0,league
405,IPL,2011,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Dubai International,Sunrisers Hyderabad,field,1,league
406,Test,2008,Afghanistan,England,Afghanistan,Feroz Shah Kotla,Afghanistan,field,1,league
407,IPL,2016,Mumbai Indians,Chennai Super Kings,Mumbai Indians,SuperSport Park,Chennai Super Kings,field,0,league
408,IPL,2015,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Lords,Chennai Super Kings,field,0,league
409,Test,2015,England,South Africa,South Africa,Headingley,South Africa,field,1,knockout
410,IPL,2021,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Headingley,Royal Challengers Bangalore,field,0,league
411,IPL,2017,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Gaddafi Stadium,Chennai Super Kings,field,0,league
412,Test,2013,Pakistan,South Africa,Pakistan,,South Africa,bat,0,knockout
413,Test,2014,South Africa,West Indies,West Indies,SCG,West Indies,bat,1,knockout
414,T20_WC,2013,New Zealand,Bangladesh,New Zealand,Dubai International,Bangladesh,bat,0,knockout
415,T20_WC,2023,New Zealand,South Africa,New Zealand,Narendra Modi Stadium,South Africa,field,0,league
416,IPL,2016,Punjab Kings,Kolkata Knight Riders,Punjab Kings,SCG,Punjab Kings,bat,1,league
417,IPL,2010,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,MA Chidambaram Stadium,Delhi Capitals,field,0,knockout
418,IPL,2021,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,M. Chinnaswamy Stadium,Delhi Capitals,field,1,league
419,ODI_WC,2010,Bangladesh,Afghanistan,Afghanistan,Wankhede Stadium,Afghanistan,field,1,league
420,ODI_WC,2010,Australia,Pakistan,Australia,Gaddafi Stadium,Pakistan,field,0,league
421,ODI_WC,2017,Afghanistan,Sri Lanka,Sri Lanka,SCG,Sri Lanka,field,1,knockout
422,ODI_WC,2010,South Africa,West Indies,South Africa,MCG,West Indies,field,0,league
423,IPL,2016,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,Narendra Modi Stadium,Mumbai Indians,bat,0,league
424,T20_WC,2019,Afghanistan,West Indies,Afghanistan,Narendra Modi Stadium,West Indies,bat,0,league
425,IPL,2011,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Headingley,Royal Challengers Bangalore,field,0,league
426,T20_WC,2020,Australia,Afghanistan,Australia,Wankhede Stadium,Australia,bat,1,league
427,IPL,2014,Rajasthan Royals,Mumbai Indians,Mumbai Indians,Headingley,Rajasthan Royals,field,0,league
428,Test,2021,New Zealand,West Indies,West Indies,M. Chinnaswamy Stadium,New Zealand,bat,0,knockout
429,IPL,2022,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Dubai International,Kolkata Knight Riders,bat,0,knockout
430,IPL,2016,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,bat,1,league
431,IPL,2018,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,field,1,knockout
432,ODI_WC,2019,New Zealand,Afghanistan,New Zealand,Dubai International,New Zealand,bat,1,knockout
433,T20_WC,2014,England,Afghanistan,Afghanistan,Narendra Modi Stadium,Afghanistan,bat,1,league
434,IPL,2016,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,MCG,Chennai Super Kings,field,1,knockout
435,IPL,2019,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Gaddafi Stadium,Rajasthan Royals,field,1,league
436,ODI_WC,2010,Bangladesh,South Africa,Bangladesh,Newlands,Bangladesh,bat,1,league
437,IPL,2022,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,SuperSport Park,Kolkata Knight Riders,bat,1,league
438,ODI_WC,2011,Australia,New Zealand,New Zealand,Gaddafi Stadium,New Zealand,bat,1,knockout
439,ODI_WC,2021,Sri Lanka,South Africa,Sri Lanka,Feroz Shah Kotla,Sri Lanka,bat,1,knockout
440,IPL,2015,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Sunrisers Hyderabad,field,1,knockout
441,IPL,2013,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Headingley,Sunrisers Hyderabad,field,0,knockout
442,Test,2012,Bangladesh,England,Bangladesh,SuperSport Park,England,field,0,knockout
443,IPL,2020,Rajasthan Royals,Punjab Kings,Punjab Kings,Headingley,Punjab Kings,field,1,league
444,IPL,2011,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Eden Gardens,Mumbai Indians,bat,1,league
445,ODI_WC,2015,New Zealand,West Indies,New Zealand,Wankhede Stadium,West Indies,field,0,league
446,Test,2008,New Zealand,Sri Lanka,New Zealand,Feroz Shah Kotla,Sri Lanka,bat,0,league
447,Test,2021,South Africa,England,South Africa,,England,field,0,league
448,ODI_WC,2016,Bangladesh,Pakistan,Bangladesh,SCG,Bangladesh,field,1,league
449,IPL,2023,Punjab Kings,Delhi Capitals,Punjab Kings,Gaddafi Stadium,Punjab Kings,field,1,knockout
