match_id,bowler,format,year,overs,runs_conceded,wickets,economy_rate,maidens
379,Trent Boult,T20_WC,2009,4,29,2,7.25,0
1691,Trent Boult,IPL,2013,20,123,0,6.15,0
416,James Anderson,IPL,2010,10,51,1,5.1,0
264,Kagiso Rabada,Test,2019,10,54,0,5.4,2
504,Ravindra Jadeja,Test,2016,20,194,6,9.7,1
1997,Kagiso Rabada,IPL,2017,10,100,6,10.0,0
658,Stuart Broad,Test,2017,10,60,4,6.0,0
1690,Mitchell Starc,ODI_WC,2011,4,36,0,9.0,1
80,Pat Cummins,Test,2012,10,83,4,8.3,0
1749,Lasith Malinga,IPL,2021,10,115,1,11.5,2
1262,Kagiso Rabada,IPL,2019,20,193,2,9.65,0
473,Ravindra Jadeja,IPL,2012,10,86,1,8.6,0
1340,James Anderson,ODI_WC,2019,20,139,1,6.95,0
749,Muttiah Muralitharan,ODI_WC,2020,20,164,0,8.2,1
1403,Muttiah Muralitharan,IPL,2021,20,134,1,6.7,2
772,Rashid Khan,T20_WC,2009,10,97,0,9.7,0
1825,Shaheen Afridi,IPL,2020,20,183,4,9.15,2
543,Ravindra Jadeja,Test,2011,4,28,1,7.0,2
1953,Muttiah Muralitharan,T20_WC,2014,10,50,4,5.0,2
1606,Stuart Broad,Test,2018,10,118,1,11.8,2
399,Trent Boult,IPL,2019,20,107,0,5.35,2
463,Trent Boult,IPL,2009,20,176,3,8.8,1
1191,Ravindra Jadeja,ODI_WC,2012,20,219,1,10.95,1
1183,Glenn Maxwell,IPL,2023,20,186,0,9.3,2
1609,Glenn Maxwell,ODI_WC,2012,4,36,4,9.0,1
892,Kagiso Rabada,Test,2012,10,100,5,10.0,0
1312,Lasith Malinga,IPL,2014,20,143,2,7.15,1
1005,Pat Cummins,IPL,2017,4,30,5,7.5,1
1856,Stuart Broad,Test,2021,20,111,2,5.55,1
1702,Glenn Maxwell,IPL,2014,4,20,2,5.0,1
170,Mitchell Starc,T20_WC,2019,10,68,3,6.8,0
469,Glenn Maxwell,ODI_WC,2020,4,42,0,10.5,0
1077,Lasith Malinga,IPL,2022,20,185,1,9.25,1
908,Muttiah Muralitharan,IPL,2018,10,59,1,5.9,1
1699,Ravindra Jadeja,T20_WC,2021,20,159,2,7.95,0
335,Muttiah Muralitharan,ODI_WC,2015,10,51,1,5.1,2
1844,Shaheen Afridi,IPL,2018,20,212,1,10.6,2
619,Muttiah Muralitharan,IPL,2008,4,32,3,8.0,0
1628,Glenn Maxwell,IPL,2010,10,69,4,6.9,1
352,Trent Boult,ODI_WC,2008,4,41,1,10.25,1
1139,Muttiah Muralitharan,Test,2023,4,47,2,11.75,0
1242,Rashid Khan,IPL,2014,20,156,1,7.8,1
958,Shaheen Afridi,IPL,2012,10,103,3,10.3,0
1738,Lasith Malinga,IPL,2009,4,28,0,7.0,2
1385,James Anderson,IPL,2017,20,206,3,10.3,1
151,Shaheen Afridi,T20_WC,2022,20,235,1,11.75,2
1409,Lasith Malinga,IPL,2009,4,38,1,9.5,1
592,Pat Cummins,ODI_WC,2014,4,26,4,6.5,0
1467,Glenn Maxwell,T20_WC,2012,4,39,1,9.75,1
725,Kagiso Rabada,T20_WC,2020,20,218,0,10.9,1
175,Muttiah Muralitharan,IPL,2011,10,78,2,7.8,2
1745,Mitchell Starc,IPL,2021,20,187,0,9.35,2
1044,Rashid Khan,IPL,2015,4,27,2,6.75,1
1754,Glenn Maxwell,ODI_WC,2010,20,163,0,8.15,2
273,Lasith Malinga,T20_WC,2020,10,61,1,6.1,0
1497,James Anderson,Test,2010,20,216,0,10.8,1
25,Muttiah Muralitharan,IPL,2015,20,113,0,5.65,2
324,Mitchell Starc,ODI_WC,2009,20,107,0,5.35,2
1116,Trent Boult,Test,2010,20,174,4,8.7,1
449,Stuart Broad,ODI_WC,2011,20,181,0,9.05,2
125,Jasprit Bumrah,IPL,2017,4,45,2,11.25,0
78,Lasith Malinga,T20_WC,2010,10,64,1,6.4,0
534,Muttiah Muralitharan,T20_WC,2019,4,41,1,10.25,0
1230,Lasith Malinga,T20_WC,2015,20,190,1,9.5,1
783,Kagiso Rabada,T20_WC,2013,20,203,1,10.15,2
1349,Ravindra Jadeja,T20_WC,2010,20,122,3,6.1,0
1423,Pat Cummins,ODI_WC,2014,10,81,1,8.1,1
372,Kagiso Rabada,IPL,2011,4,29,1,7.25,1
575,Mitchell Starc,IPL,2010,4,39,2,9.75,2
1260,James Anderson,IPL,2009,20,183,1,9.15,2
175,Trent Boult,T20_WC,2015,4,47,1,11.75,2
418,Pat Cummins,IPL,2015,10,59,0,5.9,1
605,Shane Warne,ODI_WC,2022,4,33,0,8.25,2
86,Shane Warne,Test,2023,20,197,0,9.85,0
1552,Stuart Broad,ODI_WC,2009,4,30,3,7.5,2
71,Muttiah Muralitharan,Test,2016,4,45,3,11.25,2
1217,Yuzvendra Chahal,ODI_WC,2019,4,43,1,10.75,0
1331,Shane Warne,IPL,2014,4,44,1,11.0,0
1031,Jasprit Bumrah,IPL,2018,10,92,1,9.2,0
746,James Anderson,IPL,2013,20,166,0,8.3,0
882,Yuzvendra Chahal,IPL,2010,4,30,3,7.5,0
264,Lasith Malinga,IPL,2010,4,23,3,5.75,1
998,Jasprit Bumrah,T20_WC,2020,4,46,2,11.5,0
1281,Kagiso Rabada,IPL,2011,10,68,2,6.8,2
672,Glenn Maxwell,Test,2018,20,212,2,10.6,1
89,Yuzvendra Chahal,IPL,2022,10,50,0,5.0,2
124,Kagiso Rabada,ODI_WC,2016,20,153,1,7.65,0
941,Yuzvendra Chahal,ODI_WC,2015,4,35,1,8.75,2
1928,Pat Cummins,IPL,2009,20,144,0,7.2,2
1399,Kagiso Rabada,ODI_WC,2020,20,127,2,6.35,1
1528,Muttiah Muralitharan,ODI_WC,2012,20,110,3,5.5,2
1855,Pat Cummins,Test,2022,4,47,7,11.75,1
1752,Lasith Malinga,Test,2022,10,112,1,11.2,2
1892,Kagiso Rabada,Test,2017,4,28,2,7.0,2
197,Muttiah Muralitharan,IPL,2013,10,51,2,5.1,0
1583,Stuart Broad,IPL,2021,10,87,2,8.7,2
293,Lasith Malinga,IPL,2012,10,72,0,7.2,1
1664,Pat Cummins,T20_WC,2008,10,58,0,5.8,0
472,Stuart Broad,IPL,2016,10,105,1,10.5,0
319,Shaheen Afridi,IPL,2017,4,29,1,7.25,0
1259,Stuart Broad,ODI_WC,2019,4,47,2,11.75,0
746,Trent Boult,IPL,2013,10,99,2,9.9,0
507,Kagiso Rabada,Test,2022,20,217,1,10.85,2
105,Pat Cummins,IPL,2012,4,37,1,9.25,0
827,Trent Boult,IPL,2018,10,89,0,8.9,2
1736,Stuart Broad,IPL,2013,10,79,1,7.9,2
251,James Anderson,IPL,2010,20,111,0,5.55,2
642,Shane Warne,T20_WC,2016,20,203,0,10.15,1
96,Jasprit Bumrah,Test,2019,10,73,0,7.3,2
1751,Shaheen Afridi,T20_WC,2011,20,127,0,6.35,2
32,Shaheen Afridi,T20_WC,2013,4,23,2,5.75,0
1008,Kagiso Rabada,ODI_WC,2023,10,55,5,5.5,2
1603,Lasith Malinga,IPL,2020,4,33,0,8.25,0
1010,Yuzvendra Chahal,IPL,2013,10,108,3,10.8,1
1490,Kagiso Rabada,IPL,2020,4,23,2,5.75,2
874,Ravindra Jadeja,IPL,2022,10,86,3,8.6,1
1906,Glenn Maxwell,Test,2009,4,30,4,7.5,0
483,Yuzvendra Chahal,Test,2023,20,175,3,8.75,0
604,Trent Boult,ODI_WC,2016,10,54,3,5.4,0
468,Stuart Broad,ODI_WC,2009,10,87,0,8.7,0
918,Kagiso Rabada,ODI_WC,2017,10,88,1,8.8,0
641,Ravindra Jadeja,T20_WC,2019,10,110,2,11.0,1
426,Jasprit Bumrah,T20_WC,2012,4,25,0,6.25,1
1992,Mitchell Starc,IPL,2018,10,107,1,10.7,1
1672,Trent Boult,T20_WC,2023,20,205,0,10.25,0
980,Stuart Broad,IPL,2009,4,45,2,11.25,1
1297,Yuzvendra Chahal,IPL,2016,10,113,0,11.3,2
975,James Anderson,T20_WC,2009,10,103,2,10.3,2
1712,Pat Cummins,IPL,2015,4,45,1,11.25,1
1494,Trent Boult,T20_WC,2018,4,27,0,6.75,2
1399,Shane Warne,T20_WC,2018,10,60,4,6.0,2
1168,Mitchell Starc,IPL,2008,4,27,2,6.75,1
737,Rashid Khan,T20_WC,2022,20,217,2,10.85,0
856,Rashid Khan,IPL,2021,10,71,0,7.1,1
1684,Kagiso Rabada,Test,2010,10,107,0,10.7,2
926,Shaheen Afridi,IPL,2014,4,30,4,7.5,1
1185,Lasith Malinga,IPL,2018,20,211,1,10.55,1
601,Mitchell Starc,ODI_WC,2013,20,218,0,10.9,1
1198,Glenn Maxwell,Test,2018,10,97,3,9.7,2
878,Ravindra Jadeja,IPL,2009,20,237,1,11.85,1
248,Ravindra Jadeja,Test,2016,20,202,2,10.1,0
761,Glenn Maxwell,T20_WC,2009,20,134,0,6.7,2
676,Lasith Malinga,ODI_WC,2013,10,118,5,11.8,0
1224,Jasprit Bumrah,T20_WC,2008,10,97,1,9.7,1
1630,Mitchell Starc,T20_WC,2018,20,161,1,8.05,2
720,Kagiso Rabada,ODI_WC,2010,20,168,0,8.4,0
552,Lasith Malinga,Test,2012,10,103,2,10.3,1
250,Shaheen Afridi,IPL,2014,10,102,1,10.2,1
1743,Muttiah Muralitharan,Test,2010,4,43,5,10.75,2
1051,Muttiah Muralitharan,ODI_WC,2016,4,26,0,6.5,0
1266,Jasprit Bumrah,Test,2022,20,232,1,11.6,2
1453,Rashid Khan,IPL,2011,10,68,0,6.8,1
74,Shane Warne,IPL,2016,10,83,2,8.3,1
1432,Mitchell Starc,IPL,2022,10,64,0,6.4,0
1055,Pat Cummins,Test,2010,20,160,7,8.0,0
1126,Shane Warne,T20_WC,2018,4,38,2,9.5,1
275,James Anderson,Test,2019,10,84,1,8.4,1
824,Yuzvendra Chahal,IPL,2010,10,67,1,6.7,1
255,Kagiso Rabada,IPL,2020,4,30,1,7.5,1
1345,Muttiah Muralitharan,ODI_WC,2011,10,91,2,9.1,0
1410,Stuart Broad,IPL,2009,10,112,2,11.2,0
551,Jasprit Bumrah,IPL,2021,4,31,1,7.75,0
1932,Lasith Malinga,IPL,2012,4,36,0,9.0,2
926,Kagiso Rabada,IPL,2016,10,113,0,11.3,1
936,Stuart Broad,IPL,2022,10,108,4,10.8,1
653,Lasith Malinga,IPL,2022,10,62,1,6.2,0
985,Rashid Khan,Test,2015,4,30,1,7.5,1
1249,Ravindra Jadeja,ODI_WC,2015,10,105,1,10.5,0
1369,Shane Warne,ODI_WC,2015,4,40,2,10.0,1
786,James Anderson,IPL,2015,10,103,3,10.3,1
72,Glenn Maxwell,Test,2021,20,122,1,6.1,1
1888,Lasith Malinga,T20_WC,2013,10,82,0,8.2,2
1292,Kagiso Rabada,IPL,2020,10,98,0,9.8,0
1911,Rashid Khan,IPL,2020,10,78,3,7.8,1
1974,Mitchell Starc,IPL,2014,20,179,1,8.95,1
950,Mitchell Starc,IPL,2018,4,41,3,10.25,0
1747,Rashid Khan,ODI_WC,2022,10,85,1,8.5,2
1493,James Anderson,Test,2017,4,37,1,9.25,0
1324,Pat Cummins,Test,2019,4,29,0,7.25,1
1858,Kagiso Rabada,IPL,2021,20,151,0,7.55,0
821,Shane Warne,T20_WC,2012,20,126,1,6.3,2
1007,James Anderson,T20_WC,2013,10,119,0,11.9,2
1984,James Anderson,Test,2010,10,92,2,9.2,1
572,Shane Warne,Test,2012,20,127,6,6.35,1
203,Glenn Maxwell,IPL,2017,20,123,0,6.15,0
435,Lasith Malinga,T20_WC,2019,10,65,1,6.5,0
601,Trent Boult,T20_WC,2010,10,100,1,10.0,0
1665,James Anderson,ODI_WC,2012,4,33,0,8.25,0
1251,Trent Boult,IPL,2017,10,87,0,8.7,2
481,Trent Boult,ODI_WC,2008,20,197,1,9.85,2
105,Yuzvendra Chahal,ODI_WC,2008,4,40,4,10.0,0
1627,Glenn Maxwell,IPL,2017,4,40,1,10.0,0
1685,Rashid Khan,IPL,2022,4,22,0,5.5,0
718,Stuart Broad,Test,2013,4,43,2,10.75,1
1847,Shane Warne,IPL,2015,4,24,3,6.0,2
1008,Yuzvendra Chahal,Test,2011,4,37,3,9.25,0
1923,Stuart Broad,T20_WC,2022,20,131,3,6.55,0
1087,Mitchell Starc,IPL,2020,20,215,3,10.75,2
105,Shaheen Afridi,ODI_WC,2022,10,103,0,10.3,2
575,James Anderson,Test,2014,20,124,2,6.2,1
541,Rashid Khan,ODI_WC,2012,20,177,0,8.85,1
273,James Anderson,IPL,2009,10,100,1,10.0,1
1722,Jasprit Bumrah,IPL,2012,4,24,1,6.0,1
1137,Mitchell Starc,T20_WC,2022,20,120,1,6.0,0
1412,Yuzvendra Chahal,IPL,2019,20,152,1,7.6,0
1260,Muttiah Muralitharan,ODI_WC,2009,4,45,3,11.25,1
574,Mitchell Starc,IPL,2021,4,21,2,5.25,2
366,Rashid Khan,Test,2016,20,150,2,7.5,1
462,Mitchell Starc,Test,2008,4,42,2,10.5,2
1486,Shaheen Afridi,ODI_WC,2010,20,148,0,7.4,1
368,Stuart Broad,ODI_WC,2021,4,21,1,5.25,1
1465,Trent Boult,ODI_WC,2021,10,94,3,9.4,0
1609,Rashid Khan,IPL,2008,20,234,2,11.7,1
834,Yuzvendra Chahal,ODI_WC,2012,4,36,3,9.0,0
1765,Glenn Maxwell,IPL,2019,4,42,1,10.5,1
1285,Lasith Malinga,ODI_WC,2022,10,50,2,5.0,1
402,Jasprit Bumrah,T20_WC,2011,4,38,0,9.5,2
939,Mitchell Starc,IPL,2018,4,24,3,6.0,1
736,Mitchell Starc,ODI_WC,2023,4,39,0,9.75,2
1449,Jasprit Bumrah,IPL,2013,20,179,1,8.95,2
393,Pat Cummins,Test,2012,10,65,2,6.5,1
1132,Muttiah Muralitharan,ODI_WC,2014,10,90,2,9.0,1
452,Rashid Khan,IPL,2021,10,97,0,9.7,0
451,Muttiah Muralitharan,T20_WC,2014,20,226,0,11.3,1
1765,Shane Warne,ODI_WC,2017,4,44,0,11.0,1
1045,James Anderson,ODI_WC,2018,20,231,7,11.55,1
1063,Pat Cummins,Test,2012,10,108,3,10.8,2
1656,Muttiah Muralitharan,IPL,2017,10,87,2,8.7,0
1966,Glenn Maxwell,T20_WC,2008,10,109,5,10.9,2
734,Pat Cummins,IPL,2016,20,201,2,10.05,1
1253,Mitchell Starc,IPL,2009,20,203,2,10.15,0
344,Lasith Malinga,IPL,2014,4,24,3,6.0,1
1217,Mitchell Starc,IPL,2010,20,125,1,6.25,1
1680,Yuzvendra Chahal,ODI_WC,2017,4,25,0,6.25,2
156,Kagiso Rabada,Test,2013,4,25,2,6.25,2
1630,Rashid Khan,IPL,2023,4,31,0,7.75,2
1785,Ravindra Jadeja,T20_WC,2012,10,72,0,7.2,2
1235,Shaheen Afridi,IPL,2013,4,21,3,5.25,2
1111,Shaheen Afridi,ODI_WC,2021,20,201,2,10.05,1
1698,Trent Boult,Test,2017,20,156,1,7.8,1
1637,Lasith Malinga,T20_WC,2012,10,55,0,5.5,0
1431,Pat Cummins,IPL,2020,10,105,0,10.5,1
252,Mitchell Starc,IPL,2016,10,51,1,5.1,2
1771,Glenn Maxwell,T20_WC,2020,20,178,2,8.9,0
656,Rashid Khan,T20_WC,2019,20,206,6,10.3,2
297,Shane Warne,Test,2015,4,30,2,7.5,2
96,Muttiah Muralitharan,IPL,2021,20,180,0,9.0,2
1232,Ravindra Jadeja,IPL,2008,10,53,0,5.3,1
547,Lasith Malinga,IPL,2021,4,26,0,6.5,1
1883,Shane Warne,T20_WC,2016,4,38,2,9.5,1
1219,Lasith Malinga,IPL,2009,10,105,0,10.5,1
1855,Stuart Broad,IPL,2022,4,23,1,5.75,2
660,Shaheen Afridi,T20_WC,2012,10,117,7,11.7,0
987,Kagiso Rabada,IPL,2013,10,77,2,7.7,1
1912,Mitchell Starc,Test,2017,10,114,2,11.4,0
1346,Pat Cummins,Test,2020,20,175,2,8.75,2
77,Pat Cummins,IPL,2008,10,95,2,9.5,2
134,Glenn Maxwell,IPL,2019,10,62,0,6.2,0
1102,James Anderson,IPL,2021,4,44,3,11.0,2
1880,Stuart Broad,Test,2014,4,22,2,5.5,1
1883,Kagiso Rabada,ODI_WC,2015,10,119,0,11.9,2
1929,Rashid Khan,T20_WC,2008,4,30,5,7.5,1
1586,Lasith Malinga,T20_WC,2018,20,123,6,6.15,2
1623,James Anderson,IPL,2017,20,184,1,9.2,1
1891,Muttiah Muralitharan,Test,2023,4,44,2,11.0,0
1516,Shaheen Afridi,Test,2011,4,31,2,7.75,2
1600,Stuart Broad,Test,2009,4,20,2,5.0,2
947,Ravindra Jadeja,IPL,2022,4,44,0,11.0,1
549,Lasith Malinga,T20_WC,2012,4,36,1,9.0,1
974,Muttiah Muralitharan,T20_WC,2023,20,113,2,5.65,0
1626,James Anderson,T20_WC,2009,10,113,6,11.3,1
968,Rashid Khan,IPL,2016,4,41,2,10.25,0
245,Shaheen Afridi,ODI_WC,2016,10,87,2,8.7,2
685,Lasith Malinga,ODI_WC,2022,4,32,4,8.0,1
287,Mitchell Starc,T20_WC,2017,10,99,2,9.9,1
72,Trent Boult,IPL,2012,4,30,2,7.5,2
932,Stuart Broad,T20_WC,2012,4,38,1,9.5,0
734,Pat Cummins,IPL,2011,20,121,0,6.05,0
699,Pat Cummins,Test,2008,20,119,1,5.95,1
784,Stuart Broad,IPL,2017,20,143,0,7.15,2
1399,Muttiah Muralitharan,IPL,2019,20,224,4,11.2,1
181,Jasprit Bumrah,T20_WC,2010,4,43,1,10.75,0
1402,Shane Warne,T20_WC,2011,20,168,1,8.4,0
1503,Kagiso Rabada,ODI_WC,2014,10,90,2,9.0,0
159,Lasith Malinga,IPL,2021,20,187,1,9.35,2
675,Yuzvendra Chahal,IPL,2014,10,76,0,7.6,2
421,Pat Cummins,T20_WC,2018,10,99,6,9.9,2
1998,Yuzvendra Chahal,IPL,2014,4,37,3,9.25,2
1273,Rashid Khan,T20_WC,2014,20,149,0,7.45,1
1775,Shaheen Afridi,IPL,2018,20,139,1,6.95,0
1086,Muttiah Muralitharan,T20_WC,2011,10,118,0,11.8,0
167,Jasprit Bumrah,T20_WC,2016,10,69,1,6.9,1
1534,Shaheen Afridi,Test,2011,20,124,0,6.2,1
952,Trent Boult,T20_WC,2019,10,108,1,10.8,1
217,Shane Warne,T20_WC,2013,4,42,1,10.5,1
1473,Rashid Khan,ODI_WC,2008,20,133,0,6.65,1
1023,Shane Warne,IPL,2008,4,43,3,10.75,2
1471,James Anderson,T20_WC,2013,4,45,1,11.25,1
247,Stuart Broad,ODI_WC,2008,20,146,4,7.3,2
669,Rashid Khan,IPL,2022,20,145,0,7.25,1
1884,Shane Warne,ODI_WC,2008,10,59,2,5.9,1
1792,Ravindra Jadeja,ODI_WC,2013,4,37,3,9.25,2
1117,Mitchell Starc,IPL,2015,20,197,6,9.85,1
458,Jasprit Bumrah,IPL,2016,20,110,0,5.5,1
1032,Shaheen Afridi,IPL,2022,4,25,1,6.25,1
1384,Glenn Maxwell,T20_WC,2013,10,68,2,6.8,1
350,Jasprit Bumrah,Test,2008,20,162,1,8.1,1
1438,Shaheen Afridi,T20_WC,2019,4,43,3,10.75,2
425,Yuzvendra Chahal,T20_WC,2014,4,26,6,6.5,1
1734,Glenn Maxwell,IPL,2021,10,106,2,10.6,2
655,Glenn Maxwell,ODI_WC,2009,20,224,2,11.2,1
1975,Glenn Maxwell,Test,2014,4,25,1,6.25,2
1752,Ravindra Jadeja,IPL,2017,10,119,1,11.9,2
1357,Ravindra Jadeja,ODI_WC,2017,20,172,3,8.6,2
649,Muttiah Muralitharan,IPL,2011,20,177,0,8.85,2
1556,Pat Cummins,IPL,2008,20,186,3,9.3,0
1444,Trent Boult,IPL,2018,20,212,3,10.6,0
1652,Glenn Maxwell,IPL,2016,20,191,2,9.55,1
1969,Yuzvendra Chahal,IPL,2023,10,101,2,10.1,1
13,Shaheen Afridi,T20_WC,2020,4,32,0,8.0,0
731,Lasith Malinga,ODI_WC,2023,10,91,7,9.1,0
1554,Glenn Maxwell,IPL,2008,4,26,1,6.5,2
1977,Shaheen Afridi,IPL,2014,10,75,1,7.5,2
1032,James Anderson,IPL,2021,20,188,6,9.4,2
426,Trent Boult,ODI_WC,2022,10,52,0,5.2,2
1777,Glenn Maxwell,IPL,2013,4,36,4,9.0,1
1800,Lasith Malinga,Test,2014,20,177,1,8.85,2
1084,Shaheen Afridi,IPL,2017,4,25,0,6.25,1
1338,Lasith Malinga,ODI_WC,2008,20,230,1,11.5,0
627,Glenn Maxwell,T20_WC,2008,20,111,2,5.55,0
884,Kagiso Rabada,IPL,2013,20,107,2,5.35,2
664,Glenn Maxwell,IPL,2020,4,44,4,11.0,2
556,Kagiso Rabada,Test,2015,4,43,1,10.75,1
104,Rashid Khan,IPL,2022,10,77,1,7.7,1
447,James Anderson,ODI_WC,2018,4,47,0,11.75,2
1459,Shaheen Afridi,ODI_WC,2010,10,118,1,11.8,0
1236,Lasith Malinga,IPL,2017,4,23,4,5.75,2
1251,Jasprit Bumrah,Test,2021,20,167,1,8.35,0
1534,Jasprit Bumrah,Test,2018,10,53,0,5.3,0
1160,Jasprit Bumrah,IPL,2009,10,75,1,7.5,2
472,Kagiso Rabada,IPL,2011,10,55,3,5.5,2
1448,Glenn Maxwell,ODI_WC,2015,10,61,4,6.1,0
972,Kagiso Rabada,T20_WC,2022,4,44,0,11.0,1
1021,Shane Warne,Test,2020,10,109,2,10.9,1
1775,Ravindra Jadeja,Test,2016,20,220,0,11.0,1
417,Shaheen Afridi,IPL,2020,4,20,3,5.0,0
1102,Trent Boult,IPL,2018,20,179,1,8.95,0
405,Shaheen Afridi,ODI_WC,2013,4,41,3,10.25,1
289,Stuart Broad,Test,2014,4,39,0,9.75,2
1897,Kagiso Rabada,IPL,2022,10,85,0,8.5,2
1901,Ravindra Jadeja,Test,2022,20,117,4,5.85,2
767,Yuzvendra Chahal,IPL,2008,20,208,2,10.4,0
55,Shaheen Afridi,IPL,2012,20,224,0,11.2,0
1857,Rashid Khan,T20_WC,2020,4,27,3,6.75,2
1337,Mitchell Starc,ODI_WC,2022,10,87,3,8.7,0
326,Trent Boult,IPL,2013,4,33,1,8.25,2
142,Lasith Malinga,IPL,2021,10,101,0,10.1,1
220,Muttiah Muralitharan,IPL,2017,20,229,1,11.45,1
1561,Mitchell Starc,Test,2021,20,163,1,8.15,2
640,Rashid Khan,IPL,2013,20,164,0,8.2,0
1959,James Anderson,ODI_WC,2013,20,131,3,6.55,1
1303,James Anderson,IPL,2014,4,25,3,6.25,2
683,Rashid Khan,IPL,2011,10,52,0,5.2,1
871,Kagiso Rabada,ODI_WC,2012,20,214,0,10.7,0
1208,Stuart Broad,Test,2013,10,78,1,7.8,1
1169,Muttiah Muralitharan,IPL,2016,10,55,4,5.5,1
1183,James Anderson,IPL,2011,4,35,2,8.75,2
1018,Trent Boult,Test,2011,4,29,4,7.25,1
52,Ravindra Jadeja,T20_WC,2014,4,47,0,11.75,1
1820,Muttiah Muralitharan,IPL,2021,4,32,5,8.0,0
1159,James Anderson,Test,2023,10,57,1,5.7,0
377,Trent Boult,IPL,2008,20,189,2,9.45,1
18,Rashid Khan,IPL,2019,20,211,0,10.55,1
1232,Kagiso Rabada,ODI_WC,2018,10,90,1,9.0,2
134,Muttiah Muralitharan,IPL,2014,20,208,2,10.4,1
962,Jasprit Bumrah,IPL,2015,10,70,1,7.0,2
1428,Jasprit Bumrah,IPL,2019,10,87,0,8.7,0
637,Trent Boult,ODI_WC,2009,20,215,3,10.75,0
343,Pat Cummins,ODI_WC,2011,4,22,0,5.5,1
514,Yuzvendra Chahal,IPL,2020,4,27,0,6.75,2
153,Lasith Malinga,IPL,2021,20,187,2,9.35,2
879,Kagiso Rabada,T20_WC,2011,4,34,2,8.5,1
902,Kagiso Rabada,IPL,2017,20,207,1,10.35,2
427,Kagiso Rabada,ODI_WC,2017,20,124,0,6.2,1
744,Rashid Khan,T20_WC,2013,20,218,2,10.9,0
157,James Anderson,IPL,2014,4,37,2,9.25,1
9,Muttiah Muralitharan,IPL,2014,10,64,2,6.4,0
969,Muttiah Muralitharan,Test,2011,10,53,0,5.3,0
1166,Lasith Malinga,ODI_WC,2010,4,47,0,11.75,0
941,James Anderson,IPL,2011,4,32,2,8.0,2
783,Lasith Malinga,IPL,2016,10,68,2,6.8,2
1710,Shane Warne,IPL,2017,10,62,0,6.2,1
336,Trent Boult,ODI_WC,2019,10,67,1,6.7,2
1904,Lasith Malinga,IPL,2018,10,84,1,8.4,2
883,Shane Warne,Test,2014,20,219,2,10.95,2
301,Lasith Malinga,ODI_WC,2022,20,129,3,6.45,0
1216,Ravindra Jadeja,IPL,2010,10,75,0,7.5,0
300,Kagiso Rabada,IPL,2023,20,211,2,10.55,0
1545,Muttiah Muralitharan,T20_WC,2010,10,96,1,9.6,0
348,Ravindra Jadeja,IPL,2012,4,20,0,5.0,0
836,Stuart Broad,ODI_WC,2015,20,135,1,6.75,2
488,Glenn Maxwell,ODI_WC,2012,20,117,0,5.85,1
1676,James Anderson,T20_WC,2020,4,21,2,5.25,2
379,Muttiah Muralitharan,IPL,2013,10,116,7,11.6,1
214,Ravindra Jadeja,T20_WC,2016,20,186,2,9.3,0
897,Ravindra Jadeja,IPL,2016,20,175,3,8.75,1
1964,Shaheen Afridi,Test,2013,20,220,0,11.0,2
680,James Anderson,ODI_WC,2019,10,91,0,9.1,2
1404,Lasith Malinga,T20_WC,2023,20,180,0,9.0,2
388,Stuart Broad,IPL,2023,4,25,2,6.25,0
298,Shaheen Afridi,Test,2012,20,186,3,9.3,2
1697,Ravindra Jadeja,T20_WC,2020,4,38,0,9.5,2
724,Kagiso Rabada,IPL,2015,4,44,1,11.0,0
1123,Shaheen Afridi,T20_WC,2023,10,79,2,7.9,2
367,Trent Boult,ODI_WC,2008,10,64,4,6.4,0
130,Stuart Broad,T20_WC,2018,20,179,4,8.95,2
906,Rashid Khan,ODI_WC,2010,4,47,0,11.75,0
1608,Trent Boult,IPL,2013,4,22,0,5.5,0
1422,James Anderson,T20_WC,2015,10,50,4,5.0,2
829,Lasith Malinga,IPL,2023,20,105,0,5.25,1
1307,Lasith Malinga,T20_WC,2013,20,216,2,10.8,2
77,Glenn Maxwell,IPL,2021,4,20,0,5.0,1
1357,Lasith Malinga,T20_WC,2017,20,131,2,6.55,2
694,Mitchell Starc,Test,2013,20,237,0,11.85,2
1565,Rashid Khan,ODI_WC,2011,4,40,0,10.0,1
776,Lasith Malinga,IPL,2019,10,65,0,6.5,0
216,Stuart Broad,Test,2014,20,131,1,6.55,1
1477,Mitchell Starc,Test,2014,10,82,1,8.2,1
1500,Shane Warne,IPL,2020,20,110,2,5.5,0
66,Glenn Maxwell,IPL,2023,10,95,0,9.5,2
1493,Ravindra Jadeja,T20_WC,2008,20,169,0,8.45,1
614,Ravindra Jadeja,T20_WC,2019,20,158,2,7.9,1
987,Trent Boult,ODI_WC,2023,20,168,4,8.4,1
1736,Glenn Maxwell,IPL,2010,20,138,0,6.9,2
588,Muttiah Muralitharan,IPL,2022,20,129,0,6.45,1
458,Stuart Broad,IPL,2016,4,21,1,5.25,2
1714,Ravindra Jadeja,IPL,2020,20,187,2,9.35,1
1735,Trent Boult,IPL,2013,4,33,2,8.25,1
1449,Kagiso Rabada,T20_WC,2020,20,199,4,9.95,0
1674,James Anderson,T20_WC,2011,10,112,3,11.2,1
921,Ravindra Jadeja,IPL,2015,10,119,0,11.9,0
1818,Kagiso Rabada,T20_WC,2019,10,65,0,6.5,0
628,Mitchell Starc,IPL,2014,4,24,1,6.0,2
